hadoop.common.configuration.version	809
hadoop.tmp.dir	61000
hadoop.http.filter.initializers	3050
hadoop.security.authorization	7340
hadoop.security.instrumentation.requires.admin	437
hadoop.security.authentication	15200
hadoop.security.group.mapping	2530
hadoop.security.dns.interface	289
hadoop.security.dns.nameserver	365
hadoop.security.dns.log-slow-lookups.enabled	203
hadoop.security.dns.log-slow-lookups.threshold.ms	97
hadoop.security.groups.cache.secs	898
hadoop.security.groups.negative-cache.secs	263
hadoop.security.groups.cache.warn.after.ms	239
hadoop.security.groups.cache.background.reload	234
hadoop.security.groups.cache.background.reload.threads	181
hadoop.security.groups.shell.command.timeout	244
hadoop.security.group.mapping.ldap.connection.timeout.ms	539
hadoop.security.group.mapping.ldap.read.timeout.ms	246
hadoop.security.group.mapping.ldap.num.attempts	9
hadoop.security.group.mapping.ldap.num.attempts.before.failover	8
hadoop.security.group.mapping.ldap.url	922
hadoop.security.group.mapping.ldap.ssl	546
hadoop.security.group.mapping.ldap.ssl.keystore	522
hadoop.security.group.mapping.ldap.ssl.keystore.password.file	381
hadoop.security.group.mapping.ldap.ssl.keystore.password	759
hadoop.security.group.mapping.ldap.conversion.rule	10
hadoop.security.credential.clear-text-fallback	337
hadoop.security.credential.provider.path	2070
hadoop.security.credstore.java-keystore-provider.password-file	249
hadoop.security.group.mapping.ldap.ssl.truststore	9
hadoop.security.group.mapping.ldap.ssl.truststore.password.file	8
hadoop.security.group.mapping.ldap.bind.users	2
hadoop.security.group.mapping.ldap.bind.user	848
hadoop.security.group.mapping.ldap.bind.password.alias	1
hadoop.security.group.mapping.ldap.bind.password.file	519
hadoop.security.group.mapping.ldap.bind.password	926
hadoop.security.group.mapping.ldap.base	903
hadoop.security.group.mapping.ldap.userbase	8
hadoop.security.group.mapping.ldap.groupbase	8
hadoop.security.group.mapping.ldap.search.filter.user	849
hadoop.security.group.mapping.ldap.search.filter.group	704
hadoop.security.group.mapping.ldap.search.attr.memberof	8
hadoop.security.group.mapping.ldap.search.attr.member	646
hadoop.security.group.mapping.ldap.search.attr.group.name	859
hadoop.security.group.mapping.ldap.search.group.hierarchy.levels	200
hadoop.security.group.mapping.ldap.posix.attr.uid.name	176
hadoop.security.group.mapping.ldap.posix.attr.gid.name	340
hadoop.security.group.mapping.ldap.directory.search.timeout	363
hadoop.security.group.mapping.providers	369
hadoop.security.group.mapping.providers.combined	418
hadoop.security.service.user.name.key	456
fs.azure.user.agent.prefix	213
hadoop.security.uid.cache.secs	518
hadoop.service.shutdown.timeout	153
hadoop.rpc.protection	2300
hadoop.security.saslproperties.resolver.class	457
hadoop.security.sensitive-config-keys	205
hadoop.workaround.non.threadsafe.getpwuid	551
hadoop.kerberos.kinit.command	718
hadoop.kerberos.min.seconds.before.relogin	291
hadoop.kerberos.keytab.login.autorenewal.enabled	85
hadoop.security.auth_to_local	2700
hadoop.security.auth_to_local.mechanism	151
hadoop.token.files	307
io.file.buffer.size	12700
io.bytes.per.checksum	4730
io.skip.checksum.errors	1180
io.compression.codecs	6810
io.compression.codec.bzip2.library	390
io.serializations	3020
io.seqfile.local.dir	1020
io.map.index.skip	932
io.map.index.interval	965
io.erasurecode.codec.rs.rawcoders	336
io.erasurecode.codec.rs-legacy.rawcoders	170
io.erasurecode.codec.xor.rawcoders	107
fs.defaultFS	81300
fs.default.name	31300
fs.trash.interval	11600
fs.trash.checkpoint.interval	3270
fs.protected.directories	464
fs.AbstractFileSystem.file.impl	709
fs.AbstractFileSystem.har.impl	313
fs.AbstractFileSystem.hdfs.impl	1810
fs.AbstractFileSystem.viewfs.impl	292
fs.viewfs.rename.strategy	227
fs.AbstractFileSystem.ftp.impl	154
fs.ftp.impl	482
fs.AbstractFileSystem.webhdfs.impl	101
fs.AbstractFileSystem.swebhdfs.impl	114
fs.ftp.host	1700
fs.ftp.host.port	814
fs.ftp.data.connection.mode	352
fs.ftp.transfer.mode	146
fs.ftp.timeout	10
fs.df.interval	1060
fs.du.interval	353
fs.swift.impl	345
fs.automatic.close	888
fs.s3a.access.key	9130
fs.s3a.secret.key	6120
fs.s3a.aws.credentials.provider	8
fs.s3a.session.token	2730
fs.s3a.security.credential.provider.path	504
fs.s3a.assumed.role.arn	805
fs.s3a.assumed.role.session.name	291
fs.s3a.assumed.role.policy	238
fs.s3a.assumed.role.session.duration	720
fs.s3a.assumed.role.sts.endpoint	701
fs.s3a.assumed.role.sts.endpoint.region	484
fs.s3a.assumed.role.credentials.provider	522
fs.s3a.delegation.tokens.enabled	7
fs.s3a.delegation.token.binding	271
fs.s3a.connection.maximum	1180
fs.s3a.connection.ssl.enabled	1730
fs.s3a.endpoint	4200
fs.s3a.path.style.access	3910
fs.s3a.proxy.host	1550
fs.s3a.proxy.port	880
fs.s3a.proxy.username	183
fs.s3a.proxy.password	557
fs.s3a.proxy.domain	223
fs.s3a.proxy.workstation	379
fs.s3a.attempts.maximum	922
fs.s3a.connection.establish.timeout	443
fs.s3a.connection.timeout	991
fs.s3a.socket.send.buffer	302
fs.s3a.socket.recv.buffer	348
fs.s3a.paging.maximum	308
fs.s3a.threads.max	1140
fs.s3a.threads.keepalivetime	519
fs.s3a.max.total.tasks	1230
fs.s3a.executor.capacity	6
fs.s3a.multipart.size	1350
fs.s3a.multipart.threshold	512
fs.s3a.multiobjectdelete.enable	618
fs.s3a.acl.default	3150
fs.s3a.multipart.purge	428
fs.s3a.multipart.purge.age	290
fs.s3a.server-side-encryption-algorithm	1180
fs.s3a.server-side-encryption.key	1080
fs.s3a.signing-algorithm	478
fs.s3a.block.size	3730
fs.s3a.buffer.dir	1100
fs.s3a.fast.upload.buffer	1570
fs.s3a.fast.upload.active.blocks	667
fs.s3a.readahead.range	643
fs.s3a.user.agent.prefix	264
fs.s3a.metadatastore.authoritative	124
fs.s3a.metadatastore.metadata.ttl	7
fs.s3a.metadatastore.impl	245
fs.s3a.metadatastore.fail.on.write.error	6
fs.s3a.s3guard.cli.prune.age	516
fs.s3a.impl	3050
fs.s3a.s3guard.ddb.region	244
fs.s3a.s3guard.ddb.table	312
fs.s3a.s3guard.ddb.table.create	414
fs.s3a.s3guard.ddb.table.capacity.read	181
fs.s3a.s3guard.ddb.table.capacity.write	217
fs.s3a.s3guard.ddb.table.sse.enabled	6
fs.s3a.s3guard.ddb.table.sse.cmk	4
fs.s3a.s3guard.ddb.max.retries	172
fs.s3a.s3guard.ddb.throttle.retry.interval	173
fs.s3a.s3guard.ddb.background.sleep	202
fs.s3a.retry.limit	157
fs.s3a.retry.interval	161
fs.s3a.retry.throttle.limit	221
fs.s3a.retry.throttle.interval	188
fs.s3a.s3guard.consistency.retry.limit	7
fs.s3a.s3guard.consistency.retry.interval	7
fs.s3a.committer.name	897
fs.s3a.committer.magic.enabled	632
fs.s3a.committer.threads	684
fs.s3a.committer.staging.tmp.path	733
fs.s3a.committer.staging.unique-filenames	412
fs.s3a.committer.staging.conflict-mode	407
fs.s3a.committer.staging.abort.pending.uploads	241
fs.s3a.select.enabled	5
fs.s3a.select.input.csv.comment.marker	4
fs.s3a.select.input.csv.record.delimiter	4
fs.s3a.select.input.csv.field.delimiter	5
fs.s3a.select.input.csv.quote.character	5
fs.s3a.select.input.csv.quote.escape.character	4
fs.s3a.select.input.csv.header	7
fs.s3a.select.input.compression	5
fs.s3a.select.output.csv.quote.fields	5
fs.s3a.select.output.csv.quote.character	4
fs.s3a.select.output.csv.quote.escape.character	4
fs.s3a.select.output.csv.record.delimiter	5
fs.s3a.select.output.csv.field.delimiter	4
fs.s3a.select.errors.include.sql	4
fs.AbstractFileSystem.s3a.impl	1430
fs.s3a.list.version	138
fs.s3a.connection.request.timeout	140
fs.s3a.etag.checksum.enabled	164
fs.s3a.change.detection.source	151
fs.s3a.change.detection.mode	121
fs.s3a.change.detection.version.required	105
fs.s3a.ssl.channel.mode	324
fs.AbstractFileSystem.wasb.impl	690
fs.AbstractFileSystem.wasbs.impl	430
fs.wasb.impl	1140
fs.wasbs.impl	295
fs.azure.secure.mode	221
fs.abfs.impl	156
fs.abfss.impl	156
fs.AbstractFileSystem.abfs.impl	109
fs.AbstractFileSystem.abfss.impl	85
fs.azure.local.sas.key.mode	251
fs.azure.sas.expiry.period	222
fs.azure.authorization	341
fs.azure.authorization.caching.enable	147
fs.azure.saskey.usecontainersaskeyforallaccess	98
io.seqfile.compress.blocksize	1130
io.mapfile.bloom.size	692
io.mapfile.bloom.error.rate	492
hadoop.util.hash.type	709
ipc.client.idlethreshold	814
ipc.client.kill.max	933
ipc.client.connection.maxidletime	1850
ipc.client.connect.max.retries	1550
ipc.client.connect.retry.interval	658
ipc.client.connect.timeout	2380
ipc.client.connect.max.retries.on.timeouts	1310
ipc.client.tcpnodelay	1360
ipc.client.low-latency	129
ipc.client.ping	636
ipc.ping.interval	1050
ipc.client.rpc-timeout.ms	343
ipc.server.listen.queue.size	1540
ipc.server.log.slow.rpc	152
ipc.maximum.data.length	2630
ipc.maximum.response.length	244
ipc.server.reuseaddr	6
ipc.[port_number].backoff.enable	3
ipc.[port_number].callqueue.impl	4
ipc.[port_number].scheduler.impl	4
ipc.[port_number].scheduler.priority.levels	4
ipc.[port_number].faircallqueue.multiplexer.weights	4
ipc.[port_number].identity-provider.impl	4
ipc.[port_number].cost-provider.impl	4
ipc.[port_number].decay-scheduler.period-ms	4
ipc.[port_number].decay-scheduler.decay-factor	4
ipc.[port_number].decay-scheduler.thresholds	4
ipc.[port_number].decay-scheduler.backoff.responsetime.enable	4
ipc.[port_number].decay-scheduler.backoff.responsetime.thresholds	4
ipc.[port_number].decay-scheduler.metrics.top.user.count	4
ipc.[port_number].weighted-cost.lockshared	4
ipc.[port_number].weighted-cost.lockexclusive	4
ipc.[port_number].weighted-cost.handler	4
ipc.[port_number].weighted-cost.lockfree	4
ipc.[port_number].weighted-cost.response	4
hadoop.security.impersonation.provider.class	240
hadoop.rpc.socket.factory.class.default	1420
hadoop.rpc.socket.factory.class.ClientProtocol	763
hadoop.socks.server	718
net.topology.node.switch.mapping.impl	5770
net.topology.impl	833
net.topology.script.file.name	2740
net.topology.script.number.args	971
net.topology.table.file.name	378
file.stream-buffer-size	1640
file.bytes-per-checksum	564
file.client-write-packet-size	397
file.blocksize	4910
file.replication	165000
ftp.stream-buffer-size	453
ftp.bytes-per-checksum	231
ftp.client-write-packet-size	298
ftp.blocksize	1420
ftp.replication	7960
tfile.io.chunk.size	403
tfile.fs.output.buffer.size	308
tfile.fs.input.buffer.size	522
hadoop.http.authentication.type	1290
hadoop.http.authentication.token.validity	841
hadoop.http.authentication.signature.secret.file	1120
hadoop.http.authentication.cookie.domain	1060
hadoop.http.authentication.simple.anonymous.allowed	1320
hadoop.http.authentication.kerberos.principal	1160
hadoop.http.authentication.kerberos.keytab	937
hadoop.http.authentication.kerberos.endpoint.whitelist	3
hadoop.http.cross-origin.enabled	467
hadoop.http.cross-origin.allowed-origins	398
hadoop.http.cross-origin.allowed-methods	206
hadoop.http.cross-origin.allowed-headers	195
hadoop.http.cross-origin.max-age	182
dfs.ha.fencing.methods	5690
dfs.ha.fencing.ssh.connect-timeout	5200
dfs.ha.fencing.ssh.private-key-files	9190
ha.zookeeper.quorum	7410
ha.zookeeper.session-timeout.ms	1420
ha.zookeeper.parent-znode	468
ha.zookeeper.acl	686
ha.zookeeper.auth	812
hadoop.http.staticuser.user	4360
hadoop.ssl.keystores.factory.class	473
hadoop.ssl.require.client.cert	778
hadoop.ssl.hostname.verifier	720
hadoop.ssl.server.conf	1060
hadoop.ssl.client.conf	631
hadoop.ssl.enabled	2900
hadoop.ssl.enabled.protocols	465
hadoop.jetty.logs.serve.aliases	273
fs.permissions.umask-mode	6430
ha.health-monitor.connect-retry-interval.ms	265
ha.health-monitor.check-interval.ms	287
ha.health-monitor.sleep-after-disconnect.ms	514
ha.health-monitor.rpc.connect.max.retries	3
ha.health-monitor.rpc-timeout.ms	1260
ha.failover-controller.new-active.rpc-timeout.ms	316
ha.failover-controller.graceful-fence.rpc-timeout.ms	410
ha.failover-controller.graceful-fence.connection.retries	253
ha.failover-controller.active-standby-elector.zk.op.retries	194
ha.failover-controller.cli-check.rpc-timeout.ms	715
ipc.client.fallback-to-simple-auth-allowed	1430
fs.client.resolve.remote.symlinks	217
nfs.exports.allowed.hosts	851
hadoop.user.group.static.mapping.overrides	565
rpc.metrics.quantile.enable	363
rpc.metrics.percentiles.intervals	303
hadoop.security.crypto.codec.classes.EXAMPLECIPHERSUITE	235
hadoop.security.crypto.codec.classes.aes.ctr.nopadding	363
hadoop.security.crypto.cipher.suite	920
hadoop.security.crypto.jce.provider	355
hadoop.security.crypto.jceks.key.serialfilter	133
hadoop.security.crypto.buffer.size	837
hadoop.security.java.secure.random.algorithm	240
hadoop.security.secure.random.impl	160
hadoop.security.random.device.file.path	201
hadoop.security.key.provider.path	977
hadoop.security.key.default.bitlength	210
hadoop.security.key.default.cipher	178
fs.har.impl.disable.cache	374
hadoop.security.kms.client.authentication.retry-count	194
hadoop.security.kms.client.encrypted.key.cache.size	466
hadoop.security.kms.client.encrypted.key.cache.low-watermark	248
hadoop.security.kms.client.encrypted.key.cache.num.refill.threads	645
hadoop.security.kms.client.encrypted.key.cache.expiry	281
hadoop.security.kms.client.timeout	111
hadoop.security.kms.client.failover.sleep.base.millis	145
hadoop.security.kms.client.failover.sleep.max.millis	206
ipc.server.max.connections	196
hadoop.registry.zk.root	268
hadoop.registry.zk.session.timeout.ms	273
hadoop.registry.zk.connection.timeout.ms	309
hadoop.registry.zk.retry.times	236
hadoop.registry.zk.retry.interval.ms	415
hadoop.registry.zk.retry.ceiling.ms	225
hadoop.registry.zk.quorum	819
hadoop.registry.secure	340
hadoop.registry.system.acls	212
hadoop.registry.kerberos.realm	232
hadoop.registry.jaas.context	365
hadoop.shell.missing.defaultFs.warning	156
hadoop.shell.safely.delete.limit.num.files	189
fs.client.htrace.sampler.classes	8
hadoop.htrace.span.receiver.classes	10
hadoop.http.logs.enabled	415
fs.client.resolve.topology.enabled	111
fs.adl.impl	325
fs.AbstractFileSystem.adl.impl	320
adl.feature.ownerandgroup.enableupn	206
fs.adl.oauth2.access.token.provider.type	1010
fs.adl.oauth2.client.id	1210
fs.adl.oauth2.credential	1050
fs.adl.oauth2.refresh.url	704
fs.adl.oauth2.refresh.token	219
fs.adl.oauth2.access.token.provider	1210
fs.adl.oauth2.msi.port	9
fs.adl.oauth2.devicecode.clientapp.id	7
adl.http.timeout	105
adl.ssl.channel.mode	3
hadoop.caller.context.enabled	298
hadoop.caller.context.max.size	1270
hadoop.caller.context.signature.max.size	155
seq.io.sort.mb	230
seq.io.sort.factor	147
hadoop.zk.address	1300
hadoop.zk.num-retries	215
hadoop.zk.retry-interval-ms	277
hadoop.zk.timeout-ms	141
hadoop.zk.acl	353
hadoop.zk.auth	77
hadoop.system.tags	121
hadoop.tags.system	10
ipc.client.bind.wildcard.addr	67
hadoop.domainname.resolver.impl	4
dfs.client.ignore.namenode.default.kms.uri	3
hadoop.prometheus.endpoint.enabled	8
fs.getspaceused.classname	67
fs.getspaceused.jitterMillis	206
hadoop.http.sni.host.check.enabled	5
hadoop.metrics.jvm.use-thread-mxbean	5
fs.s3.sleepTimeSeconds	388
s3.bytes-per-checksum	143
s3.replication	29100
fs.s3.maxRetries	1580
